SiteID,Name,Short Name,Latitude,Longitude,Geographic Coordinate System,Easting,Northing,Zone,Start date,Cease date,Active,Elevation (m),Basin,Site types,Catchment Management Authority,Gauge Zero (mAHD),Drainage Area (sq.km),Gauge Count,Last Gauge Date,First Gauge Date,Maximum Gauge (m),Maximum Gauge Date,Gauge Datum,Control,Cease to flow (m),Datum,Spillway (mAHD)
 "221225","BEMM RIVER @ U/S OF PUMPHOUSE","BEMM R U/S PUMPHOUSE"," 37�43'46.6""S","148�57'03.6""E","World Geodetic System 1984","671929.000","5822376.999","55","2009/09/23","","true","35.015","East Gippsland","SW,WQ","East Gippsland CMA","10.694","935.76692","50","2026/03/19","2009/05/28","3.395","2024/07/18","Universal Transverse Mercator","","0.000","Australian Height Datum","0.000"
 "222200","SNOWY RIVER @ JARRAHMOND","SNOWY R @ JARRAHMOND"," 37�39'39.9""S","148�21'40.7""E","World Geodetic System 1984","620071.000","5830901.000","55","1889/04/01","","true","16.257","Snowy","SW,WQ","East Gippsland CMA","0.000","4077.08349","603","2026/04/15","1922/04/25","8.959","1991/07/12","Universal Transverse Mercator","NATURAL SAND","0.000","Australian Height Datum","0.000"
 "222202","BRODRIBB RIVER @ SARDINE CREEK","BRODRIBB @ SARDINE"," 37�30'41.5""S","148�32'50.4""E","World Geodetic System 1984","636752.002","5847240.000","55","1922/04/24","","true","81.503","Snowy","RF,SW,WQ","East Gippsland CMA","78.591","649.79324","549","2026/04/15","1922/04/24","8.370","1978/04/03","Universal Transverse Mercator","NATURAL ROCK BAR","0.010","Australian Height Datum","0.000"
 "222206","BUCHAN RIVER @ BUCHAN","BUCHAN @ BUCHAN"," 37�29'45.0""S","148�10'23.7""E","World Geodetic System 1984","603711.004","5849459.000","55","1926/03/27","","true","80.397","Snowy","RF,SW,WQ","East Gippsland CMA","74.850","847.56135","589","2026/04/13","1947/10/08","3.760","2016/07/07","Universal Transverse Mercator","NATURAL GRAVEL AND ROCK","0.670","Australian Height Datum","0.000"
 "222209","SNOWY RIVER @ MCKILLOPS BRIDGE","SNOWY @ MCKILLOPS BR"," 37�05'01.1""S","148�24'47.7""E","World Geodetic System 1984","625612.000","5894902.000","55","1941/03/01","","true","172.066","Snowy","RF,SW,WQ","East Gippsland CMA","0.000","524.71544","424","2026/04/14","1963/10/22","6.670","2012/03/02","Universal Transverse Mercator","NATURAL ROCK","0.000","Arbitrary","0.000"
 "222210","DEDDICK RIVER @ DEDDICK (CASEYS)","DEDDICK @ DEDDICK"," 37�05'07.3""S","148�25'26.9""E","World Geodetic System 1984","626577.698","5894693.700","55","1964/03/26","","true","190.276","Snowy","SW,WQ","East Gippsland CMA","0.000","724.28337","453","2026/04/14","1964/04/29","3.542","1969/06/01","Universal Transverse Mercator","NATURAL ROCK BAR","0.200","Arbitrary","0.000"
 "222213","SUGGAN BUGGAN RIVER @ SUGGAN BUGGAN","S.BUGGAN @ SUGGAN"," 36�57'17.7""S","148�19'38.9""E","World Geodetic System 1984","618187.015","5909289.975","55","1957/07/24","","true","368.626","Snowy","SW,WQ","","0.000","238.21101","465","2026/04/14","1957/04/03","3.180","2012/03/02","Universal Transverse Mercator","NATURAL ROCK AND GRAVEL","0.000","Arbitrary","0.000"
 "222217","RODGER RIVER @ JACKSONS CROSSING","RODGER @ JACKSONS"," 37�24'36.6""S","148�21'35.5""E","World Geodetic System 1984","620346.002","5858744.000","55","1976/06/03","","true","115.646","Snowy","SW,WQ","East Gippsland CMA","0.000","433.19381","356","2026/02/18","1976/06/03","2.589","2012/03/09","Universal Transverse Mercator","NATURAL ROCK","1.120","Arbitrary","0.000"
 "222219","SNOWY RIVER @ D/S OF BASIN CREEK","SNOWY @ BASIN CRK"," 37�29'56.7""S","148�16'25.0""E","World Geodetic System 1984","612579.998","5848984.000","55","1978/12/12","","true","38.061","Snowy","RF,SW,WQ","East Gippsland CMA","0.000","2638.44094","325","2026/04/13","1978/10/26","7.830","1991/06/13","Universal Transverse Mercator","NATURAL ROCK AND GRAVEL","1.574","Arbitrary","0.000"
 "222221","BUCHAN RIVER @ EGW OFFTAKE","BUCHAN R @ EGW O/T"," 37�28'13.7""S","148�10'28.9""E","World Geodetic System 1984","603874.000","5852271.000","55","2009/05/14","","true","88.470","Snowy","SW","East Gippsland CMA","0.000","813.06022","75","2026/04/13","2009/05/14","2.141","2021/09/06","Universal Transverse Mercator","","0.000","Unknown","0.000"
 "223202","TAMBO RIVER @ SWIFTS CREEK","TAMBO @ SWIFTS CREEK"," 37�16'07.6""S","147�43'43.7""E","World Geodetic System 1984","564619.147","5875046.965","55","1937/06/01","","true","279.803","Tambo","RF,SW,WQ","East Gippsland CMA","280.863","896.03058","601","2026/04/13","1937/05/19","5.030","1993/10/04","Universal Transverse Mercator","NATURAL ROCK BAR","1.448","Australian Height Datum","0.000"
 "223204","NICHOLSON RIVER @ DEPTFORD","NICHOLSON @ DEPTFORD"," 37�35'34.6""S","147�41'49.6""E","World Geodetic System 1984","561542.999","5839104.000","55","1961/05/12","","true","127.894","Tambo","SW,WQ","East Gippsland CMA","0.000","288.85600","506","2026/04/13","1961/04/20","2.848","1985/09/14","Universal Transverse Mercator","ARTIFICAL CONCRETE WEIR","0.111","Arbitrary","0.000"
 "223205","TAMBO RIVER @ D/S OF RAMROD CREEK","TAMBO @ DS RAMROD"," 37�40'21.1""S","147�52'11.5""E","World Geodetic System 1984","576710.001","5830147.000","55","1965/06/09","","true","14.853","Tambo","SW,WQ","East Gippsland CMA","15.452","2677.01066","535","2026/04/27","1965/06/18","7.165","1974/06/11","Universal Transverse Mercator","NATURAL SAND AND GRAVEL","0.000","Australian Height Datum","0.000"
 "223208","TAMBO RIVER @ BINDI (NEAR JUNCTION CREEK)","TAMBO R @ BINDI"," 37�09'35.3""S","147�46'25.8""E","Australian Geodetic Datum 1966","568710.000","5887103.999","55","1974/03/21","","true","357.210","Tambo","RF,SW","East Gippsland CMA","0.000","523.00000","179","2003/06/12","1973/11/22","3.130","1985/10/25","Australian National Grid","CONCRETE AND ROCK WEIR","1.000","Arbitrary","0.000"
 "223209","TAMBO RIVER @ BATTENS LANDING","TAMBO @ BATTENS"," 37�45'26.3""S","147�50'56.8""E","World Geodetic System 1984","574796.103","5820757.900","55","1977/01/26","","true","7.142","Tambo","SW,WQ","East Gippsland CMA","0.000","2779.78219","337","2026/04/09","1976/12/30","8.098","1978/04/03","Universal Transverse Mercator","NATURAL SAND","0.000","Arbitrary","0.000"
 "223210","NICHOLSON RIVER @ SARSFIELD","NICHOLSON @ SARSFIEL"," 37�44'15.6""S","147�42'39.3""E","World Geodetic System 1984","562640.087","5823039.121","55","1977/09/21","","false","9.383","Tambo","SW,WQ","East Gippsland CMA","0.000","471.00000","190","2019/11/19","1977/08/03","4.550","1978/04/03","Universal Transverse Mercator","Natural: Rocks","-0.138","Arbitrary","0.000"
 "223212","TIMBARRA RIVER @ D/S OF WILKINSON CREEK","TIMBARRA DS WILKINSO"," 37�26'46.7""S","148�03'48.4""E","World Geodetic System 1984","594065.997","5855069.000","55","1982/05/06","","true","188.477","Tambo","SW,WQ","East Gippsland CMA","0.000","431.48854","295","2026/04/14","1982/01/01","6.498","1988/11/17","Universal Transverse Mercator","NATURAL BOULDERS, ROCK AND GRAVEL","1.056","Arbitrary","0.000"
 "223214","TAMBO RIVER @ U/S OF SMITH CREEK","TAMBO @ U/S SMITH CK"," 36�57'16.9""S","147�55'39.5""E","World Geodetic System 1984","582588.000","5909735.999","55","1989/03/02","","true","926.442","Tambo","RF,SW,WQ","East Gippsland CMA","0.000","31.66992","193","2026/03/11","1989/04/20","1.855","1995/10/24","Universal Transverse Mercator","RECTANG WEIR WITH 120 DEGREE V-NOTCH","1.141","Arbitrary","0.000"
 "223215","HAUNTED STREAM @ HELLS GATE","HAUNTED @ HELLS"," 37�28'53.0""S","147�49'33.0""E","World Geodetic System 1984","573015.005","5851388.999","55","1990/02/08","","true","159.955","Tambo","SW,WQ","East Gippsland CMA","153.892","181.30474","234","2026/03/24","1990/02/27","3.238","2007/06/28","Universal Transverse Mercator","NATURAL ROCK BAR","1.114","Australian Height Datum","0.000"
 "223218","NICHOLSON RIVER @ GRANITE ROCK","Nicholson R @ GR"," 37�43'39.4""S","147�41'43.3""E","Unknown","561277.445","5824164.128","55","2020/11/11","","true","38.843","Tambo","SW,WQ","East Gippsland CMA","0.000","452.68939","44","2026/03/11","2020/11/18","0.938","2025/06/12","Unknown","","0.300","Unknown","0.000"
 "224200","MITCHELL RIVER @ BAIRNSDALE","MITCHELL @ BAIRNS"," 37�49'35.0""S","147�35'37.0""E","World Geodetic System 1984","552240.996","5813267.000","55","1889/04/01","","true","7.403","Mitchell","RF,SW,WQ","East Gippsland CMA","0.000","4425.00000","22","2025/07/07","1997/02/20","2.487","2025/07/07","Universal Transverse Mercator","ARTIFICIAL ROCK BARRAGE","0.000","Arbitrary","0.000"
 "224201","WONNANGATTA RIVER @ WATERFORD","WATERFORD"," 37�29'23.9""S","147�09'59.2""E","World Geodetic System 1984","514713.999","5850745.000","55","1922/03/24","","true","182.618","Mitchell","RF,SW,WQ","East Gippsland CMA","175.337","1974.45594","466","2026/04/29","1965/12/10","5.731","2023/10/05","Universal Transverse Mercator","NATURAL ROCK BAR","1.100","Australian Height Datum","0.000"
 "224203","MITCHELL RIVER @ GLENALADALE","MITCHELL GLENALADALE"," 37�45'48.9""S","147�22'29.2""E","World Geodetic System 1984","533010.002","5820334.000","55","1937/08/07","","true","33.660","Mitchell","RF,SW,WQ","East Gippsland CMA","28.951","3919.71482","603","2026/04/01","1937/06/23","6.210","2016/07/07","Universal Transverse Mercator","NATURAL ROCK AND GRAVEL","0.310","Australian Height Datum","0.000"
 "224206","WONNANGATTA RIVER @ CROOKED RIVER","WONNANGATTA @CROOKED"," 37�24'27.0""S","147�05'21.0""E","World Geodetic System 1984","507890.998","5859903.000","55","1953/05/07","","true","240.895","Mitchell","RF,SW,WQ","East Gippsland CMA","240.829","1103.46310","509","2026/03/24","1953/04/14","4.010","1986/10/23","Universal Transverse Mercator","NATURAL GRAVEL","1.109","Australian Height Datum","0.000"
 "224213","DARGO RIVER @ LOWER DARGO ROAD","DARGO @ L DARGO RD"," 37�29'42.4""S","147�16'07.3""E","World Geodetic System 1984","523751.998","5850152.000","55","1973/05/24","","true","172.437","Mitchell","RF,SW,WQ","East Gippsland CMA","172.824","667.26295","402","2026/04/27","1973/05/16","4.005","1985/10/25","Universal Transverse Mercator","NATURAL ROCK BAR","1.120","Australian Height Datum","0.000"
 "224214","WENTWORTH RIVER @ TABBERABBERA","WENTWORTH @TABBERA'A"," 37�29'42.9""S","147�23'37.6""E","World Geodetic System 1984","534808.004","5850099.000","55","1974/07/04","","true","165.852","Mitchell","SW","East Gippsland CMA","0.000","440.73308","403","2026/03/11","1974/08/13","2.760","1976/10/19","Universal Transverse Mercator","NATURAL ROCK BAR","0.960","Arbitrary","0.000"
 "224217","MITCHELL RIVER @ ROSEHILL","MITCHELL @ ROSEHILL"," 37�48'54.0""S","147�34'20.0""E","World Geodetic System 1984","550365.999","5814542.000","55","1976/10/29","","true","8.202","Mitchell","RF,SW,WQ","East Gippsland CMA","0.000","4411.36090","231","2026/03/02","1976/08/24","8.161","2012/06/07","Universal Transverse Mercator","Natural Control","0.000","Arbitrary","0.000"
 "224222","MITCHELL RIVER @ U/S GLENALADALE PUMPHOUSE","MITCHELL R GLENA. PS"," 37�44'11.6""S","147�22'05.5""E","World Geodetic System 1984","532442.455","5823336.334","55","2009/12/18","","true","39.011","Mitchell","SW","East Gippsland CMA","0.000","3897.37717","99","2026/04/29","2010/02/04","3.887","2016/10/06","Universal Transverse Mercator","Natural: Rock bar","0.000","Arbitrary","0.000"
 "225114","THOMSON RIVER @ D/S WHITELAWS CREEK","THOMSON R WHITELAWS"," 37�42'46.4""S","146�16'55.1""E","World Geodetic System 1984","436714.130","5825782.571","55","1987/03/27","","true","473.472","Thomson","SW,WQ","West Gippsland CMA","0.000","170.38494","36","2004/07/27","1993/06/10","0.809","2003/09/02","Universal Transverse Mercator","","0.000","Unknown","0.000"
 "225201","AVON RIVER @ STRATFORD","AVON @ STRATFORD"," 37�58'06.9""S","147�04'33.6""E","World Geodetic System 1984","506676.003","5797653.000","55","1976/11/01","","true","9.737","Thomson","RF,SW,WQ","West Gippsland CMA","6.479","1466.26861","574","2026/04/20","1908/03/13","8.185","2012/06/05","Universal Transverse Mercator","NATURAL SAND","0.900","Australian Height Datum","0.000"
 "225209","MACALISTER RIVER @ LICOLA","MACALISTER @ LICOLA"," 37�37'46.6""S","146�37'23.9""E","World Geodetic System 1984","466761.999","5835198.000","55","1952/08/01","","true","194.299","Thomson","RF,SW,WQ","West Gippsland CMA","2.000","1233.00000","706","2026/03/26","1952/08/20","3.425","1993/10/04","Universal Transverse Mercator","NATURAL HEAVY GRAVEL","0.400","Australian Height Datum","0.000"
 "225210","THOMSON RIVER @ THE NARROWS","THOMSON @ NARROWS"," 37�53'27.6""S","146�24'10.2""E","World Geodetic System 1984","447491.263","5806094.895","55","1953/06/11","","true","259.655","Thomson","SW,WQ","West Gippsland CMA","247.080","518.00000","419","2004/09/08","1954/02/17","2.310","1976/10/18","Universal Transverse Mercator","NATURAL ROCK AND GRAVEL","0.000","Australian Height Datum","0.000"
 "225212","THOMSON RIVER @ WANDOCKA","THOMSON @ WANDOCKA"," 38�00'38.5""S","146�52'51.6""E","World Geodetic System 1984","489553.998","5792978.000","55","1963/03/29","","true","23.753","Thomson","SW,WQ","West Gippsland CMA","19.423","1310.48360","523","2026/04/16","1963/02/18","6.847","1992/12/07","Universal Transverse Mercator","NATURAL GRAVEL","0.610","Australian Height Datum","0.000"
 "225213","ABERFELDY RIVER @ BEARDMORE","ABERFELDY @BEARDMORE"," 37�51'13.9""S","146�25'58.9""E","World Geodetic System 1984","450122.550","5810232.204","55","1963/06/27","","true","317.407","Thomson","SW,WQ","West Gippsland CMA","305.552","312.27076","596","2026/03/17","1963/06/27","3.610","1976/10/18","Universal Transverse Mercator","NATURAL GRAVEL AND ROCK","0.238","Australian Height Datum","0.000"
 "225218","FREESTONE CREEK @ BRIAGALONG","FREESTONE CREEK"," 37�48'36.5""S","147�05'42.2""E","Unknown","508366.400","5815232.800","55","1967/04/12","","true","69.901","Thomson","RF,SW,WQ","West Gippsland CMA","63.238","304.96914","497","2026/04/07","1967/04/13","4.500","2025/07/03","Unknown","NATURAL ROCK BAR","1.010","Australian Height Datum","0.000"
 "225219","MACALISTER RIVER @ GLENCAIRN","MACALISTER @ GLEN"," 37�30'58.4""S","146�33'59.3""E","World Geodetic System 1984","461689.003","5847757.000","55","1967/04/07","","true","293.377","Thomson","RF,SW,WQ","West Gippsland CMA","293.540","572.00819","467","2026/02/17","1967/04/07","3.455","1993/10/04","Universal Transverse Mercator","NATURAL ROCK AND GRAVEL","0.100","Australian Height Datum","0.000"
 "225221","MACALISTER RIVER @ STRINGYBARK CREEK","MACALISTER @ STRINGY"," 37�46'09.7""S","146�40'03.9""E","World Geodetic System 1984","470738.002","5819708.999","55","1968/03/18","2018/09/03","true","104.418","Thomson","RF,SW","West Gippsland CMA","105.249","1542.00000","302","2018/09/03","1967/07/12","3.602","1985/10/24","Universal Transverse Mercator","NATURAL ROCK","-0.120","Australian Height Datum","0.000"
 "225223","VALENCIA CREEK @ GILLIO ROAD","VALENCIA @ GILLIO RD"," 37�44'36.5""S","146�59'32.3""E","World Geodetic System 1984","499321.002","5822633.000","55","1971/09/06","","true","97.009","Thomson","SW,WQ","West Gippsland CMA","85.481","203.12314","423","2026/04/07","1933/07/05","2.395","1974/06/12","Universal Transverse Mercator","NATURAL ROCK BAR","0.680","Australian Height Datum","0.000"
 "225224","AVON RIVER @ THE CHANNEL","AVON @ CHANNEL"," 37�48'06.6""S","146�53'05.7""E","World Geodetic System 1984","489868.000","5816150.000","55","1972/07/12","","true","80.369","Thomson","RF,SW,WQ","West Gippsland CMA","72.000","557.47489","431","2026/04/07","1972/05/02","6.795","2012/06/05","Universal Transverse Mercator","NATURAL ROCK BAR","0.860","Australian Height Datum","0.000"
 "225231","THOMSON RIVER @ U/S OF COWWARR WEIR","THOM. @U/S COWWARR W"," 37�58'30.0""S","146�37'30.0""E","World Geodetic System 1984","467065.001","5796878.000","55","1976/04/01","","true","87.811","Thomson","RF,SW,WQ","West Gippsland CMA","69.400","1081.50798","396","2026/03/12","1976/02/19","4.900","1978/06/14","Universal Transverse Mercator","NATURAL ROCK BAR","1.000","Australian Height Datum","0.000"
 "225232","THOMSON RIVER @ BUNDALAGUAH","THOMSON @ BUNDALAGUA"," 38�02'43.0""S","146�59'31.6""E","World Geodetic System 1984","499308.001","5789148.000","55","1976/11/03","","true","11.489","Thomson","SW,WQ","West Gippsland CMA","5.094","3553.12511","389","2026/03/03","1976/09/06","7.300","2011/08/13","Universal Transverse Mercator","NATURAL GRAVEL","1.120","Australian Height Datum","0.000"
 "225234","AVON RIVER @ CLYDEBANK (CHINN'S BRIDGE)","AVON R @ CHINN'S BR"," 38�01'25.7""S","147�10'25.0""E","World Geodetic System 1984","515238.004","5791515.000","55","1977/05/05","","true","2.247","Thomson","SW,WQ","West Gippsland CMA","-0.210","1584.40836","270","2026/04/20","1977/05/26","2.508","2025/04/01","Universal Transverse Mercator","Natural: Sand","-0.088","Arbitrary","0.000"
 "225247","MACALISTER RIVER @ RIVERSLEA","MACALISTER RIVERSLEA"," 38�01'32.4""S","146�58'39.8""E","Geodetic Datum of Australia 1994","498044.496","5791335.699","55","1996/12/16","","true","13.770","Thomson","SW,WQ","West Gippsland CMA","0.000","2128.35555","159","2026/04/23","2001/02/01","5.119","2022/11/17","(unknown)","Natural: Gravel and rock","-0.043","Arbitrary","0.000"
 "225263","NUNTIN CREEK @ PRINCES HWY STRATFORD","Nuntin ck @ Princes"," 37�59'21.7""S","147�03'57.0""E","Unknown","505781.823","5795349.651","55","2022/03/09","2022/05/26","false","14.000","Thomson","SW,WQ","West Gippsland CMA","0.000","0.00000","28","2025/05/08","2022/06/16","0.979","2023/03/30","Unknown","","0.000","Unknown","0.000"
 "225729","CENTRAL GIPPSLAND DRAIN NO 2 @ FRESHWATER RD","CG2 @ Freshwater Rd"," 38�07'47.3""S","146�52'52.6""E","Unknown","489594.972","5779762.359","55","2022/03/15","2025/05/08","false","0.000","Thomson","SW,WQ","West Gippsland CMA","0.000","0.00000","31","2025/05/08","2022/03/15","0.591","2024/04/10","Unknown","","0.000","Unknown","0.000"
 "226005","LATROBE RIVER @ THOMS BRIDGE","LATROBE @ THOMS"," 38�10'00.4""S","146�24'34.9""E","World Geodetic System 1984","448290.419","5775501.699","55","1960/05/24","","true","31.829","LaTrobe","SW,WQ","West Gippsland CMA","0.000","2652.64995","45","1983/03/01","1961/08/02","4.725","1981/08/30","Universal Transverse Mercator","Natural; River bed and banks","0.000","Arbitrary","0.000"
 "226007","TYERS RIVER @ BROWNS","TYERS @ BROWNS"," 38�02'54.4""S","146�21'20.8""E","World Geodetic System 1984","443475.996","5788600.000","55","1961/08/17","","true","183.799","LaTrobe","SW,WQ","West Gippsland CMA","169.359","207.00000","434","2026/03/23","1961/08/18","5.443","1978/06/03","Universal Transverse Mercator","NATURAL ROCK BAR","0.000","Australian Height Datum","0.000"
 "226008","TYERS RIVER WEST BRANCH @ MORGANS MILL","TYERS @ MORGANS MILL"," 37�56'39.6""S","146�18'31.2""E","World Geodetic System 1984","439255.996","5800120.000","55","1960/04/27","","true","264.614","LaTrobe","SW,WQ","West Gippsland CMA","0.000","74.37006","242","2026/04/15","1960/04/22","1.920","1960/04/23","Universal Transverse Mercator","NATURAL GRAVEL AND ROCK BAR","0.000","Unknown","0.000"
 "226017","JACOBS CREEK @ O'TOOLES","JACOBS @ O'TOOLES"," 38�03'06.5""S","146�23'18.6""E","World Geodetic System 1984","446350.001","5788245.999","55","1962/04/16","","true","186.473","LaTrobe","SW,WQ","West Gippsland CMA","0.000","36.00000","416","2026/04/15","1962/02/14","1.625","1971/01/30","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.000","Unknown","0.000"
 "226021","NARRACAN CREEK @ MOE","NARRACAN CK @ MOE"," 38�09'46.8""S","146�16'08.7""E","World Geodetic System 1984","435969.000","5775832.000","55","1996/06/26","","true","55.495","LaTrobe","SW,WQ","West Gippsland CMA","0.000","0.00000","125","2018/09/05","1996/06/26","1.800","2011/03/23","Universal Transverse Mercator","Natural; Stream bed and banks","0.000","Arbitrary","0.000"
 "226023","TRARALGON CREEK @ TRARALGON","TRARALGON CK"," 38�11'38.6""S","146�32'38.2""E","World Geodetic System 1984","460063.998","5772541.000","55","1960/10/13","","true","35.490","LaTrobe","RF,SW","West Gippsland CMA","32.673","176.66287","312","2026/02/19","1961/10/31","7.410","1978/06/04","Universal Transverse Mercator","Natural: clay bed with rocks","0.784","Australian Height Datum","0.000"
 "226028","TYERS RIVER @ PUMP HOUSE","TYERS R @ PUMP HOUSE"," 38�08'22.6""S","146�26'47.4""E","World Geodetic System 1984","451496.100","5778534.302","55","1990/04/12","","true","39.750","LaTrobe","SW,WQ","West Gippsland CMA","0.000","0.00000","34","1995/05/29","1990/04/19","0.815","1991/07/16","Universal Transverse Mercator","","0.000","Unknown","0.000"
 "226204","LATROBE RIVER @ WILLOW GROVE","LATROBE @ WILLOW GVE"," 38�05'18.6""S","146�09'34.8""E","World Geodetic System 1984","426308.001","5784017.000","55","1924/10/23","","true","68.835","LaTrobe","SW,WQ","West Gippsland CMA","0.000","561.14949","622","2026/04/07","1919/06/10","4.254","2023/10/05","Universal Transverse Mercator","Natural; River bed and banks","9999.999","Arbitrary","0.000"
 "226205","LATROBE RIVER @ NOOJEE","LATROBE @ NOOJEE"," 37�54'25.2""S","146�01'19.6""E","World Geodetic System 1984","414034.999","5804037.000","55","1925/05/13","","true","210.331","LaTrobe","RF,SW,WQ","West Gippsland CMA","207.580","295.65725","480","2026/02/04","1957/03/05","2.946","1971/11/08","Universal Transverse Mercator","Natural; River bed and banks","0.000","Arbitrary","0.000"
 "226207","HAZEL CREEK @ WARRAGUL WWTP","Hazel Ck @ WWTP"," 38�09'55.7""S","145�57'20.1""E","Unknown","408508.902","5775295.991","55","2021/07/01","","true","101.733","LaTrobe","SW","","0.000","36.68296","15","2026/03/19","2021/05/27","1.248","2022/11/24","Unknown","","0.000","Unknown","0.000"
 "226208","HAZEL CREEK @ D/S WARRAGUL WWTP","Hazel Ck D/S WWTP"," 38�09'57.3""S","145�57'44.8""E","Unknown","409110.582","5775254.085","55","2021/07/01","","true","100.345","LaTrobe","SW","","0.000","42.85433","18","2026/03/19","2021/07/29","1.000","2021/11/16","Unknown","","0.000","Unknown","0.000"
 "226209","MOE RIVER @ DARNUM","MOE R @ DARNUM"," 38�12'20.4""S","146�00'07.6""E","World Geodetic System 1984","412632.998","5770880.000","55","1949/09/12","","true","86.292","LaTrobe","RF,SW,WQ","West Gippsland CMA","79.598","211.18142","599","2026/04/08","1950/07/24","4.595","1980/07/05","Universal Transverse Mercator","Natural; River bed and banks","0.000","Australian Height Datum","0.000"
 "226211","MOE RIVER @ RHODES RD WARRAGUL","Moe R @ Rhodes Rd"," 38�10'46.2""S","145�59'12.5""E","Unknown","411259.058","5773769.387","55","2021/07/01","","true","0.000","LaTrobe","SW","","0.000","122.14117","17","2026/03/18","2021/08/09","0.599","2021/10/21","Unknown","","0.000","Unknown","0.000"
 "226216","TANJIL RIVER @ TANJIL SOUTH","TANJIL @TANJIL SOUTH"," 38�05'40.8""S","146�14'32.2""E","World Geodetic System 1984","433560.001","5783395.000","55","1955/04/05","","true","73.166","LaTrobe","RF,SW,WQ","West Gippsland CMA","69.245","365.15620","462","2026/04/07","1955/03/24","3.328","1971/11/08","Universal Transverse Mercator","Artificial; Concrete measuring weir","70.067","Australian Height Datum","0.000"
 "226218","NARRACAN CREEK @ THORPDALE","NARRACAN @ THORPDALE"," 38�16'18.9""S","146�11'11.5""E","World Geodetic System 1984","428843.004","5763687.000","55","1955/06/22","","true","216.143","LaTrobe","RF,SW","West Gippsland CMA","0.000","65.73003","591","2026/04/08","1955/04/24","1.706","1989/10/27","Universal Transverse Mercator","Artificial; Concrete measuring weir","0.100","Arbitrary","0.000"
 "226220","LOCH RIVER @ NOOJEE","LOCH RIVER"," 37�52'00.1""S","146�00'24.6""E","World Geodetic System 1984","412643.999","5808497.000","55","1957/03/06","","true","247.244","LaTrobe","SW,WQ","West Gippsland CMA","0.000","106.06822","483","2026/04/01","1957/03/06","1.286","1971/11/08","Universal Transverse Mercator","Artificial; Concrete measuring weir","0.099","Arbitrary","0.000"
 "226222","LATROBE RIVER @ U/S ADA RIVER JUNCTION","LATROBE U/S ADA R"," 37�52'56.1""S","145�53'34.7""E","World Geodetic System 1984","402650.000","5806658.000","55","1971/05/10","","true","282.199","LaTrobe","RF,SW,WQ","West Gippsland CMA","272.304","64.48743","335","2026/04/01","1971/05/17","0.889","1984/09/18","Universal Transverse Mercator","ARTIFICIAL MEASURING WEIR","-0.007","Australian Height Datum","0.000"
 "226224","LATROBE RIVER @ ROSEDALE (ANABRANCH)","LATROBE @ ROSEDALE"," 38�08'53.4""S","146�47'22.2""E","World Geodetic System 1984","481555.001","5777709.000","55","1936/12/01","","true","12.823","LaTrobe","SW","West Gippsland CMA","9.700","4144.00000","311","2026/02/25","1936/11/25","5.060","1952/06/18","Universal Transverse Mercator","Artificial; Concrete measuring weir","1.385","Australian Height Datum","0.000"
 "226226","TANJIL RIVER @ TANJIL JUNCTION","TANJIL @ TANJIL JUNC"," 37�58'47.4""S","146�11'35.9""E","World Geodetic System 1984","429154.999","5796100.000","55","1960/05/25","","true","172.029","LaTrobe","SW,WQ","West Gippsland CMA","173.712","297.48363","477","2026/03/10","1960/05/12","5.351","2021/06/10","Universal Transverse Mercator","Natural; Rock bar and gravel","0.000","Arbitrary","0.000"
 "226227","LATROBE RIVER @ KILMANY SOUTH","LATROBE @ KILMANY S."," 38�08'21.2""S","146�55'08.3""E","World Geodetic System 1984","492899.997","5778720.999","55","1976/12/16","","true","6.680","LaTrobe","SW,WQ","West Gippsland CMA","2.571","4464.00000","266","2026/04/01","1976/12/20","5.090","2011/07/25","Universal Transverse Mercator","Natural; Rock and gravel","0.000","Australian Height Datum","0.000"
 "226228","LATROBE RIVER @ ROSEDALE (MAIN STREAM)","LATROBE @ ROSEDALE"," 38�08'32.6""S","146�47'30.2""E","World Geodetic System 1984","481748.000","5778351.000","55","1936/12/01","","true","12.890","LaTrobe","SW,WQ","West Gippsland CMA","9.700","4137.75569","254","2016/10/10","1944/05/19","4.407","1969/06/03","Universal Transverse Mercator","Natural; River bed and banks","0.000","Australian Height Datum","0.000"
 "226235","TYERS RIVER @ TYERS JUNCTION","TYERS R @ TYERS JUC"," 37�57'42.6""S","146�20'02.8""E","World Geodetic System 1984","441506.000","5798197.000","55","2001/10/05","","true","235.408","LaTrobe","SW,WQ","West Gippsland CMA","0.000","134.76753","162","2026/03/18","2003/08/20","1.344","2022/08/17","Universal Transverse Mercator","Natural: Gravel","0.000","Arbitrary","0.000"
 "226253","TRIGGER CREEK @ GIPPSLAND WATER SYPHON","TRIGGER CK GW SYPHON"," 37�54'11.0""S","146�22'07.0""E","Geodetic Datum of Australia 1994","444493.062","5804752.899","55","2016/05/30","","true","639.780","LaTrobe","SW","West Gippsland CMA","0.000","0.85258","81","2026/04/14","2016/06/14","0.314","2022/08/16","(unknown)","Control: Artificial; Concrete weir with rectangular cut-out","0.100","Arbitrary","0.000"
