Name,SiteID,RoundDate,Streamflow,Turbidity,Temperature,Latitude,Longitude,Easting,Northing
MITTA @ HINNOMUNJIE,401203,10,1119.93,3.2,11.7," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ HINNOMUNJIE,401203,11,950.57,1.3,18.1," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ HINNOMUNJIE,401203,12,1429.16,1.8,15.5," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ HINNOMUNJIE,401203,1,468.66,4.3,21.5," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ HINNOMUNJIE,401203,2,0,5.6,22.6," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ HINNOMUNJIE,401203,3,0,3,22.8," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ HINNOMUNJIE,401203,4,247.98,1.3,15.6," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ HINNOMUNJIE,401203,5,273.16,1.4,11.5," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ HINNOMUNJIE,401203,6,738.07,83.3,6.3," 36°56'45.5""S","147°36'20.5""E",553930.997,5910937.000
MITTA @ TALLANDOON,401204,7,1199.43,7.4,9.8," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,8,1510.51,8,12," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,9,3297.78,3.8,12.8," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,10,6044.78,3.8,13.3," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,11,7550.06,3.1,14.5," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,12,2610.6,10.9,20.5," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,1,1787.15,6,22," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,2,3636.87,3.4,17.7," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,3,5587.62,2.4,15.6," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,4,6439.27,2.2,12.9," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,5,7310.79,3.3,11.7," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ TALLANDOON,401204,6,7964.2,3.5,11.1," 36°24'27.1""S","147°13'52.4""E",520731.998,5970811.000
MITTA @ COLEMANS,401211,7,731.03,1.5,8.9," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,8,1149.94,1.2,9.5," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,9,3026.13,1.5,10," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,10,5741,2,10.8," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,11,7077.83,1.3,10.9," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,12,1849.83,2.2,12.1," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,1,1584.16,0.9,11.4," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,2,3513.36,0.8,12.3," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,3,5452.61,1.3,12.5," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,4,6295.75,3.3,10.7," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,5,7258.07,1,11.2," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
MITTA @ COLEMANS,401211,6,7718.67,2.6,11," 36°31'52.4""S","147°27'23.6""E",540870.997,5957017.000
NARIEL @UPPER NARIEL,401212,7,225.49,2.4,5.8," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,8,247.37,1.1,6.7," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,9,260.7,3,9.6," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,10,302.6,2.3,12.7," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,11,270.32,2.8,14.4," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,12,530.82,2,13.6," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,1,169.42,1.2,19.6," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,2,105.94,1.2,19.6," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,3,83.72,0.7,18.3," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,4,65.94,1.1,11.7," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,5,72.95,1,7.5," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
NARIEL @UPPER NARIEL,401212,6,148.65,2.4,4.3," 36°26'42.0""S","147°49'46.2""E",574339.000,5966359.000
MORASS CK @ UPLANDS,401215,7,36.62,33.7,6.9," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,8,38.23,27.2,6.2," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,9,40.6,22.4,13," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,10,29.6,19.5,13.3," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,11,22.16,20.7,21.6," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,12,47.23,24,19.1," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,1,7.9,21.2,26.3," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,2,0,12,22.6," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,3,0,28.5,24.6," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,4,0,24.4,16.6," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,5,4.14,27.7,13.9," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
MORASS CK @ UPLANDS,401215,6,25.02,36.5,6.2," 36°51'58.4""S","147°42'12.6""E",562706.005,5919723.000
BIG R @ JOKERS CREEK,401216,7,441,2.7,6.2," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,8,626.52,1.1,3.2," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,9,728.5,1.3,6," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,10,586.16,1.6,6.5," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,11,488.63,2.3,14," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,12,789.12,2.1,12.6," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,1,246.82,1.8,18.2," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,2,135.29,2,17.8," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,3,148.08,6.7,16.6," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,4,112.52,1.1,10.4," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,5,125.56,1.4,10.4," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
BIG R @ JOKERS CREEK,401216,6,292.87,2.4,3.2," 36°55'57.8""S","147°28'19.9""E",542051.000,5912473.000
VICTORIA @ V. FALLS,401226,7,89.73,4.3,2.7," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,8,84.84,4.5,2.6," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,9,92.75,7,9.9," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,10,65.34,8.3,12.1," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,11,54.13,5.6,16.6," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,12,57.57,6.8,16.2," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,1,34.52,26.6,17," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,2,17.89,6.1,18.1," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,3,21.24,6.4,20.5," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,4,29.88,2.8,12.6," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,5,31.96,2.8,7.6," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
VICTORIA @ V. FALLS,401226,6,85.32,39.6,5.7," 37°05'16.9""S","147°27'28.5""E",540697.997,5895250.000
CUDGEWA @CUDGEWA NTH,401229,7,234.67,16.7,8.7," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,8,226.12,17.9,13.3," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,9,197.79,10.8,14.5," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,10,193.81,10.1,20.8," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,11,139.61,9.7,21," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,12,262.53,18.9,22.3," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,1,59.67,15.5,27.8," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,2,60.56,10.6,26.7," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,3,46.02,12.6,25.6," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,4,42.27,10,20," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,5,59.87,9.9,14.5," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CUDGEWA @CUDGEWA NTH,401229,6,163.11,24,9.2," 36°03'55.8""S","147°52'44.6""E",579162.998,6008414.000
CORRYONG @ TOWONG,401230,7,354.38,10.8,8.3," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,8,366.73,8.4,12.7," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,9,357.45,8.9,14.3," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,10,406.65,10.3,20," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,11,296.05,11,20.9," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,12,626.88,8.6,21.4," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,1,165.13,9.3,27.5," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,2,118.23,11.6,27.4," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,3,90.5,16.8,26.3," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,4,82.02,5,20.5," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,5,92.98,10.3,14.6," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
CORRYONG @ TOWONG,401230,6,222.79,12.2,9.4," 36°06'23.3""S","147°58'20.8""E",587528.000,6003790.000
KIEWA @ BANDIANA,402205,7,1138.02,4.7,6.6," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,8,1344.81,6.8,7.6," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,9,1371.36,6.7,11," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,10,1431.99,10.2,15.8," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,11,1022.43,7,19.7," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,12,1702.66,18.8,21," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,1,544.41,9.8,24," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,2,324.56,6.1,26.8," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,3,308.59,8.3,25," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,4,261.74,4.1,19.2," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,5,273.11,3.7,13.6," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
KIEWA @ BANDIANA,402205,6,758.94,3.3,7.8," 36°08'15.7""S","146°57'14.9""E",495875.000,6000763.000
OVENS @ BRIGHT,403205,7,323.46,1.2,6.2," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,8,367.13,5.3,7.2," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,9,404.35,2.6,9.4," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,10,437.29,3.6,12," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,11,350.21,2,16.9," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,12,693.07,3.8,14.7," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,1,169.71,2.2,22.1," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,2,82.41,1.9,22.7," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,3,82.03,3.4,21.9," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,4,66.19,1.2,15.6," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,5,68.24,2.5,11.1," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ BRIGHT,403205,6,210.76,5.3,8.8," 36°43'32.3""S","146°57'09.3""E",495767.004,5935547.000
OVENS @ MYRTLEFORD,403210,7,894.38,1.4,8.5," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,8,914.9,1.4,10.6," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,9,954.58,1.4,12," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,10,1030.58,2.4,14.3," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,11,833.34,11.3,16.1," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,12,1554.56,2.7,20.2," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,1,331.51,2,23.3," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,2,139.41,1.5,23.6," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,3,167.44,1.4,19.3," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,4,129.47,1.1,16.2," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,5,134.1,1.6,11.1," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
OVENS @ MYRTLEFORD,403210,6,562.65,1.6,8.5," 36°34'16.4""S","146°43'04.5""E",474760.004,5952641.000
ROSE RV @ MATONG NTH,403217,7,86.09,4,6," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,8,80.57,2.1,8.2," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,9,77.97,2.3,10.1," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,10,75.61,1.7,15.8," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,11,0,2.5,18.3," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,12,279.54,2.8,18.9," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,1,17.22,1.4,20.2," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,2,2.58,1.8,20.2," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,3,3.01,2,15.4," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,4,1.56,1.5,13.5," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,5,1.58,0.5,4.1," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
ROSE RV @ MATONG NTH,403217,6,29.1,4,7.5," 36°49'14.3""S","146°34'56.6""E",462755.996,5924929.000
BUFFALO @ ABBEYARD,403222,7,328.77,2.2,6.3," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,8,259.78,2.3,7.4," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,9,303.63,1.7,8.8," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,10,286.26,2.3,13.3," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,11,294.59,3.6,15.8," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,12,550.92,3,16.8," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,1,85.65,3.1,21.3," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,2,23.22,3.2,20.2," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,3,29.32,8.5,15.7," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,4,19.85,1.6,14.8," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,5,23.91,1.8,6," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
BUFFALO @ ABBEYARD,403222,6,170.87,4.9,7.7," 36°54'38.1""S","146°42'00.5""E",473289.002,5914990.000
KING @ DOCKER ROAD,403223,7,421.26,5.9,7.1," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,8,436.81,8.7,9.7," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,9,427.99,6.3,12," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,10,410.81,8.6,13.8," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,11,433.19,8.8,19.7," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,12,1311.01,15.7,20.5," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,1,120.91,9.4,24.4," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,2,72.21,10,24.5," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,3,88.04,16.8,23.4," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,4,81.54,10.1,16.6," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,5,76.74,9.2,14.1," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
KING @ DOCKER ROAD,403223,6,100.02,3,7.4," 36°30'58.7""S","146°23'21.9""E",445330.002,5958595.000
WILLIAM HOVELL,403228,7,246.59,2.6,7," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,8,238.26,1.2,7.1," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,9,293.75,1.3,10.4," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,10,312.48,0.9,10.5," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,11,361.33,1.1,14.3," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,12,766.85,3.9,17.4," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,1,119.77,1.2,15.5," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,2,101.99,1.8,18.9," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,3,106.53,2,22.3," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,4,102.55,2,19," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,5,81.96,2.4,14," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
WILLIAM HOVELL,403228,6,58.35,3.6,9.5," 36°54'32.6""S","146°23'42.0""E",446105.996,5915032.000
OVENS @ ROCKY POINT,403230,7,1522.05,3,8.4," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,8,1505.85,92,11.5," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,9,1636.4,2.5,13," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,10,1702.14,3.5,14.1," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,11,1589.31,9.8,18.6," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,12,3170.29,3.3,21.9," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,1,568.02,1.8,24.2," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,2,246.04,2.3,22.1," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,3,319.6,1.4,20.4," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,4,350.51,2.4,17.9," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,5,240.09,3.1,11.5," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
OVENS @ ROCKY POINT,403230,6,830.35,1.8,8.6," 36°32'00.5""S","146°40'05.9""E",470308.003,5956814.000
BUCKLAND @ HARRIS,403233,7,366.17,1.3,8.1," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,8,334.95,1.1,7.2," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,9,347.03,1.1,8.3," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,10,357.08,1.7,11.4," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,11,335.5,2.7,17.6," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,12,656.71,1.9,15.6," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,1,114.22,1.2,19.1," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,2,44.06,1.1,16.1," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,3,56.16,0.9,18.4," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,4,35.52,0.8,15.6," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,5,35.91,35,12.3," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
BUCKLAND @ HARRIS,403233,6,239.69,0.8,8.5," 36°43'17.4""S","146°52'55.4""E",489467.000,5936001.999
OVENS @ PEECHELBA,403241,7,1794.1,13.8,8.1," 36°09'46.7""S","146°14'10.9""E",431314.996,5997691.000
OVENS @ PEECHELBA,403241,8,2088.73,13.2,8," 36°09'46.7""S","146°14'10.9""E",431314.996,5997691.000
OVENS @ PEECHELBA,403241,9,2368.22,22.1,13," 36°09'46.7""S","146°14'10.9""E",431314.996,5997691.000
OVENS @ PEECHELBA,403241,10,2141.52,16,16," 36°09'46.7""S","146°14'10.9""E",431314.996,5997691.000
OVENS @ PEECHELBA,403241,11,1580.85,14.6,21.9," 36°09'46.7""S","146°14'10.9""E",431314.996,5997691.000
OVENS @ PEECHELBA,403241,12,4953.96,52.6,23.1," 36°09'46.7""S","146°14'10.9""E",431314.996,5997691.000
